Deployment.Location.ID,month,lepus_detections,ursus_detections,odocoileus_detections,canis_detections,lynx_detections,martes_detections,marmota_detections,rare_detections,effort,Latitude,Longitude,Park,Trail,Height,d.Trail,elevation,water_dist_m,mean_ndvi,recreation_site_month,Year,recreation_rate_site,canopy_cover,start_date,end_date,recreation_park_month,recreation_rate_park_month,year_effort,recreation_rate_park_year,recreation_park_year,dist_to_trail,rec_year_100,rec_month_100,rec_site_100,log_effort
JOFF12,11,0,0,0,0,0,0,0,0,28,50.3522,-122.477,JOFF,Off trail,0.9,3,1655,193.7575374,0.494,3,2020,0.107142857,84.93,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,260.5910944,113.3977901,74.1666667,10.7142857,3.36729583
JOFF12,12,0,0,0,0,0,0,0,0,28,50.3522,-122.477,JOFF,Off trail,0.9,3,1655,193.7575374,0.494,3,2020,0.107142857,84.93,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,260.5910944,113.3977901,74.1666667,10.7142857,3.36729583
JOFF12,13,9,0,0,0,0,1,0,0,28,50.3522,-122.477,JOFF,Off trail,0.9,3,1655,193.7575374,0.494,3,2020,0.107142857,84.93,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,260.5910944,113.3977901,74.1666667,10.7142857,3.36729583
JOFF12,14,7,0,0,0,0,0,0,0,28,50.3522,-122.477,JOFF,Off trail,0.9,3,1655,193.7575374,0.494,3,2020,0.107142857,84.93,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,260.5910944,113.3977901,74.1666667,10.7142857,3.36729583
JOFF12,15,6,0,1,0,0,0,0,0,28,50.3522,-122.477,JOFF,Off trail,0.9,3,1655,193.7575374,0.494,3,2020,0.107142857,84.93,2020-09-23,2020-10-20,356,0.741666667,NA,1.133977901,1642,260.5910944,113.3977901,74.1666667,10.7142857,3.36729583
GARI01,4,0,0,2,0,0,0,0,0,21,49.9539,-123.068,GARI,Off trail,0.87,2,1550,1163.335682,0.805566667,2,2020,0.095238095,11.08,2020-07-29,2020-08-25,24807,59.06428571,1525,39.11016393,59643,145.6418021,3911.016393,5906.428571,9.5238095,3.091042453
GARI01,5,0,0,3,0,0,0,0,0,28,49.9539,-123.068,GARI,Off trail,0.87,2,1550,1163.335682,0.805566667,2,2020,0.095238095,11.08,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,145.6418021,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,4,0,0,0,0,0,0,0,0,21,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,1525,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.091042453
GARI21,5,1,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,6,0,0,1,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,7,0,0,2,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,8,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,9,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,10,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,11,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,12,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,13,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,14,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
GARI21,15,0,0,0,0,0,0,0,0,28,49.9421,-123.057,GARI,Off trail,0.57,4,1489,174.0648526,0.877466667,2,2020,0.095238095,73.14,2020-07-29,2020-08-25,24807,59.06428571,NA,39.11016393,59643,325.3640359,3911.016393,5906.428571,9.5238095,3.36729583
JOFF02,4,0,0,0,0,0,0,0,0,22,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,1448,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.135494216
JOFF02,5,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,6,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,7,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,8,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,9,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,10,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,11,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,12,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,13,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,14,0,0,0,0,0,0,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF02,15,0,0,0,0,0,1,0,0,28,50.3296,-122.493,JOFF,On trail,0.38,1.54,2013,1913.144391,0.220633333,2,2020,0.090909091,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,0,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,4,0,1,1,0,0,0,0,0,22,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,1448,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.135494216
JOFF16,5,0,1,0,0,0,1,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,6,0,2,23,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,7,1,0,8,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,8,0,0,1,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,9,0,0,0,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,10,0,0,0,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,11,0,0,0,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,12,0,0,0,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,13,0,0,0,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,14,0,0,20,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
JOFF16,15,0,0,8,0,0,0,0,0,28,50.3659,-122.491,JOFF,Off trail,1.4,4,1231,1570.123781,0.852,2,2020,0.090909091,79.67,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,408.1976608,113.3977901,168.4895833,9.0909091,3.36729583
GARI08,30,0,0,0,0,0,0,0,0,23,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.6384,2,2022,0.086956522,0,2022-07-27,2022-08-23,34712,68.73663366,2303,36.80937907,84772,310.5880771,3680.937907,6873.663366,8.6956522,3.17805383
JOFF13,4,0,0,0,0,0,1,3,0,23,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,1448,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.17805383
JOFF13,5,0,0,0,0,0,1,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,6,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,7,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,8,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,9,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,10,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,11,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,12,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,13,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,14,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
JOFF13,15,0,0,0,0,0,0,0,0,28,50.3384,-122.479,JOFF,Off trail,0.64,1.2,1775,622.4854981,0.335933333,2,2020,0.086956522,0,2020-07-29,2020-08-25,647,1.684895833,NA,1.133977901,1642,649.5559073,113.3977901,168.4895833,8.6956522,3.36729583
GARI22,9,0,0,1,0,0,0,0,0,13,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,1525,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,2.63905733
GARI22,10,0,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,NA,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,3.36729583
GARI22,11,3,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,NA,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,3.36729583
GARI22,12,1,0,0,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,NA,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,3.36729583
GARI22,13,2,1,4,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,NA,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,3.36729583
GARI22,14,2,0,6,0,0,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,NA,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,3.36729583
GARI22,15,2,0,1,0,1,0,0,0,28,49.9619,-123.126,GARI,Off trail,1,NA,507,1708.039527,0.395333333,1,2020,0.076923077,70.18,2020-12-16,2021-01-12,296,0.605316973,NA,39.11016393,59643,616.9545369,3911.016393,60.5316973,7.6923077,3.36729583
GARI04,30,0,0,0,0,0,0,0,0,13,49.9545,-123.078,GARI,Off trail,0.82,2,1536,1734.921917,0.84875,1,2022,0.076923077,83.77,2022-07-27,2022-08-23,34712,68.73663366,2303,36.80937907,84772,267.1805777,3680.937907,6873.663366,7.6923077,2.63905733
GARI08,4,0,0,0,0,0,0,0,0,21,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.091042453
GARI08,5,0,1,0,2,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,6,0,5,0,2,1,1,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,1525,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,7,0,0,0,0,0,2,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,8,1,0,0,0,0,1,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,9,0,0,0,0,0,2,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,10,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,11,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,12,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,13,1,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,14,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI08,15,0,0,0,0,0,0,0,0,28,49.9631,-123.051,GARI,Off trail,1.5,5,1786,1519.163868,0.36025,2,2020,0.071428571,0,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,310.5880771,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,4,0,2,0,0,0,0,0,0,21,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.091042453
GARI14,5,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,6,0,1,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,1525,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,7,0,0,0,0,0,1,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,8,3,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,9,1,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,10,2,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,11,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,12,0,0,0,0,0,0,0,0,28,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,3.36729583
GARI14,13,0,0,0,0,0,0,0,0,10,49.9455,-123.098,GARI,Off trail,0,NA,909,2857.694613,0.48125,2,2020,0.071428571,90.53,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,197.5455352,3911.016393,2944.90566,7.1428571,2.397895273
GARI20,4,0,0,0,0,0,0,0,0,21,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.091042453
GARI20,5,0,0,0,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,6,0,0,0,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,1525,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,7,2,0,3,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,8,1,0,7,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,9,3,0,3,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,10,0,0,3,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,11,0,0,1,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
GARI20,12,0,0,1,0,0,0,0,0,28,49.9592,-123.108,GARI,Off trail,0.76,3.79,919,2492.698242,0.8894,2,2020,0.071428571,89.99,2020-09-23,2020-10-20,15608,29.4490566,NA,39.11016393,59643,340.8224935,3911.016393,2944.90566,7.1428571,3.36729583
